10	11702.15617538420	-581.03224049525	-3261.15608710576	11643.29659157910	-1014.21458022992	-1978.42996556379	13168.57989020770	-1014.79341776172	-1911.76022403068	13216.88453945850	-575.78884378905	-3194.10601350827	
11	11702.15617571480	-581.03224086177	-3261.15608628671	11643.29659192160	-1014.21457995738	-1978.42996452838	13168.57989051870	-1014.79341522086	-1911.76022225587	13216.88453974890	-575.78884190246	-3194.10601195822	
12	11702.15617611120	-581.03224130137	-3261.15608530434	11643.29659233240	-1014.21457963050	-1978.42996328651	13168.57989089180	-1014.79341217335	-1911.76022012715	13216.88454009720	-575.78883963969	-3194.10601009909	
13	11702.15617657960	-581.03224182069	-3261.15608414381	11643.29659281770	-1014.21457924433	-1978.42996181941	13168.57989133250	-1014.79340857315	-1911.76021761238	13216.88454050860	-575.78883696654	-3194.10600790279	
14	11702.15617712590	-581.03224242638	-3261.15608279027	11643.29659338370	-1014.21457879394	-1978.42996010832	13168.57989184650	-1014.79340437420	-1911.76021467937	13216.88454098850	-575.78883384882	-3194.10600534122	
15	11702.15617775600	-581.03224312508	-3261.15608122887	11643.29659403660	-1014.21457827439	-1978.42995813447	13168.57989243950	-1014.79339953044	-1911.76021129596	13216.88454154210	-575.78883025233	-3194.10600238629	
16	11702.15617847600	-581.03224392344	-3261.15607944477	11643.29659478270	-1014.21457768073	-1978.42995587908	13168.57989311700	-1014.79339399580	-1911.76020742996	13216.88454217470	-575.78882614287	-3194.10599900988	
17	11702.15617929190	-581.03224482810	-3261.15607742312	11643.29659562810	-1014.21457700803	-1978.42995332340	13168.57989388480	-1014.79338772424	-1911.76020304921	13216.88454289140	-575.78882148623	-3194.10599518392	
18	11702.15618020970	-581.03224584571	-3261.15607514907	11643.29659657900	-1014.21457625135	-1978.42995044864	13168.57989474840	-1014.79338066969	-1911.76019812154	13216.88454369770	-575.78881624824	-3194.10599088030	
19	11702.15618123530	-581.03224698290	-3261.15607260778	11643.29659764170	-1014.21457540573	-1978.42994723605	13168.57989571350	-1014.79337278610	-1911.76019261478	13216.88454459870	-575.78881039468	-3194.10598607092	
20	11702.15618237470	-581.03224824632	-3261.15606978440	11643.29659882240	-1014.21457446626	-1978.42994366684	13168.57989678570	-1014.79336402741	-1911.76018649675	13216.88454559970	-575.78880389135	-3194.10598072768	
21	11702.15618363400	-581.03224964262	-3261.15606666408	11643.29660012720	-1014.21457342798	-1978.42993972227	13168.57989797070	-1014.79335434755	-1911.76017973528	13216.88454670600	-575.78879670407	-3194.10597482250	
22	11702.15618501910	-581.03225117844	-3261.15606323198	11643.29660156240	-1014.21457228595	-1978.42993538354	13168.57989927410	-1014.79334370048	-1911.76017229820	13216.88454792280	-575.78878879862	-3194.10596832726	
23	11702.15618653600	-581.03225286042	-3261.15605947324	11643.29660313420	-1014.21457103523	-1978.42993063191	13168.57990070150	-1014.79333204013	-1911.76016415333	13216.88454925550	-575.78878014082	-3194.10596121387	
24	11702.15618819080	-581.03225469521	-3261.15605537303	11643.29660484880	-1014.21456967089	-1978.42992544859	13168.57990225860	-1014.79331932045	-1911.76015526851	13216.88455070920	-575.78877069647	-3194.10595345424	
25	11702.15618998930	-581.03225668944	-3261.15605091649	11643.29660671240	-1014.21456818798	-1978.42991981482	13168.57990395100	-1014.79330549538	-1911.76014561157	13216.88455228920	-575.78876043136	-3194.10594502026	
26	11702.15619193760	-581.03225884978	-3261.15604608878	11643.29660873120	-1014.21456658156	-1978.42991371182	13168.57990578440	-1014.79329051886	-1911.76013515033	13216.88455400090	-575.78874931130	-3194.10593588385	
27	11702.15619404180	-581.03226118285	-3261.15604087505	11643.29661091150	-1014.21456484670	-1978.42990712085	13168.57990776440	-1014.79327434482	-1911.76012385261	13216.88455584940	-575.78873730209	-3194.10592601689	
28	11702.15619630770	-581.03226369530	-3261.15603526046	11643.29661325930	-1014.21456297845	-1978.42990002311	13168.57990989660	-1014.79325692723	-1911.76011168626	13216.88455784000	-575.78872436954	-3194.10591539130	
29	11702.15619874130	-581.03226639377	-3261.15602923016	11643.29661578100	-1014.21456097187	-1978.42989239985	13168.57991218670	-1014.79323822000	-1911.76009861909	13216.88455997800	-575.78871047943	-3194.10590397898	
30	11702.15620134880	-581.03226928492	-3261.15602276929	11643.29661848280	-1014.21455882202	-1978.42988423229	13168.57991464030	-1014.79321817710	-1911.76008461894	13216.88456226870	-575.78869559759	-3194.10589175183	
31	11702.15620413600	-581.03227237537	-3261.15601586302	11643.29662137080	-1014.21455652396	-1978.42987550167	13168.57991726300	-1014.79319675246	-1911.76006965362	13216.88456471720	-575.78867968981	-3194.10587868174	
32	11702.15620710890	-581.03227567179	-3261.15600849650	11643.29662445120	-1014.21455407275	-1978.42986618921	13168.57992006060	-1014.79317390001	-1911.76005369098	13216.88456732900	-575.78866272188	-3194.10586474063	
33	11702.15621027350	-581.03227918080	-3261.15600065488	11643.29662773040	-1014.21455146346	-1978.42985627616	13168.57992303850	-1014.79314957372	-1911.76003669884	13216.88457010920	-575.78864465962	-3194.10584990040	
34	11702.15621363590	-581.03228290905	-3261.15599232331	11643.29663121440	-1014.21454869113	-1978.42984574374	13168.57992620250	-1014.79312372750	-1911.76001864503	13216.88457306310	-575.78862546882	-3194.10583413295	
35	11702.15621720200	-581.03228686320	-3261.15598348695	11643.29663490950	-1014.21454575083	-1978.42983457317	13168.57992955820	-1014.79309631532	-1911.75999949737	13216.88457619590	-575.78860511529	-3194.10581741018	
36	11702.15622097790	-581.03229104987	-3261.15597413095	11643.29663882190	-1014.21454263762	-1978.42982274571	13168.57993311130	-1014.79306729110	-1911.75997922369	13216.88457951300	-575.78858356482	-3194.10579970399	
37	11702.15622496940	-581.03229547572	-3261.15596424047	11643.29664295780	-1014.21453934656	-1978.42981024256	13168.57993686730	-1014.79303660879	-1911.75995779183	13216.88458301960	-575.78856078322	-3194.10578098629	
38	11702.15622918260	-581.03230014738	-3261.15595380065	11643.29664732340	-1014.21453587270	-1978.42979704497	13168.57994083190	-1014.79300422234	-1911.75993516960	13216.88458672100	-575.78853673630	-3194.10576122898	
39	11702.15623362350	-581.03230507151	-3261.15594279665	11643.29665192490	-1014.21453221112	-1978.42978313417	13168.57994501080	-1014.79297008568	-1911.75991132485	13216.88459062230	-575.78851138985	-3194.10574040396	
40	11702.15623829800	-581.03231025474	-3261.15593121363	11643.29665676850	-1014.21452835686	-1978.42976849139	13168.57994940950	-1014.79293415276	-1911.75988622539	13216.88459472900	-575.78848470967	-3194.10571848313	
41	11702.15624321230	-581.03231570372	-3261.15591903673	11643.29666186050	-1014.21452430498	-1978.42975309786	13168.57995403380	-1014.79289637751	-1911.75985983906	13216.88459904620	-575.78845666157	-3194.10569543841	
42	11702.15624837220	-581.03232142510	-3261.15590625112	11643.29666720700	-1014.21452005056	-1978.42973693480	13168.57995888920	-1014.79285671388	-1911.75983213368	13216.88460357920	-575.78842721135	-3194.10567124168	
43	11702.15625378370	-581.03232742550	-3261.15589284194	11643.29667281430	-1014.21451558863	-1978.42971998347	13168.57996398150	-1014.79281511582	-1911.75980307708	13216.88460833330	-575.78839632481	-3194.10564586485	
44	11702.15625945290	-581.03233371159	-3261.15587879434	11643.29667868850	-1014.21451091428	-1978.42970222507	13168.57996931610	-1014.79277153726	-1911.75977263709	13216.88461331370	-575.78836396775	-3194.10561927983	
45	11702.15626538570	-581.03234029000	-3261.15586409349	11643.29668483590	-1014.21450602254	-1978.42968364086	13168.57997489890	-1014.79272593214	-1911.75974078154	13216.88461852570	-575.78833010597	-3194.10559145852	
46	11702.15627158810	-581.03234716738	-3261.15584872453	11643.29669126270	-1014.21450090849	-1978.42966421205	13168.57998073530	-1014.79267825442	-1911.75970747826	13216.88462397450	-575.78829470528	-3194.10556237282	
47	11702.15627806610	-581.03235435036	-3261.15583267262	11643.29669797500	-1014.21449556719	-1978.42964391988	13168.57998683110	-1014.79262845801	-1911.75967269508	13216.88462966550	-575.78825773147	-3194.10553199463	
48	11702.15628482570	-581.03236184560	-3261.15581592291	11643.29670497920	-1014.21448999368	-1978.42962274558	13168.57999319190	-1014.79257649688	-1911.75963639982	13216.88463560390	-575.78821915036	-3194.10550029586	
49	11702.15629187290	-581.03236965973	-3261.15579846056	11643.29671228130	-1014.21448418304	-1978.42960067038	13168.57999982330	-1014.79252232496	-1911.75959856031	13216.88464179490	-575.78817892773	-3194.10546724841	
50	11702.15629921370	-581.03237779941	-3261.15578027071	11643.29671988760	-1014.21447813032	-1978.42957767552	13168.58000673090	-1014.79246589620	-1911.75955914439	13216.88464824390	-575.78813702939	-3194.10543282418	
51	11702.15630685410	-581.03238627126	-3261.15576133853	11643.29672780430	-1014.21447183057	-1978.42955374222	13168.58001392050	-1014.79240716452	-1911.75951811987	13216.88465495600	-575.78809342115	-3194.10539699507	
52	11702.15631480000	-581.03239508194	-3261.15574164916	11643.29673603770	-1014.21446527887	-1978.42952885173	13168.58002139750	-1014.79234608389	-1911.75947545459	13216.88466193650	-575.78804806880	-3194.10535973299	
53	11702.15632305750	-581.03240423809	-3261.15572118776	11643.29674459380	-1014.21445847026	-1978.42950298526	13168.58002916770	-1014.79228260823	-1911.75943111639	13216.88466919070	-575.78800093814	-3194.10532100985	
54	11702.15633163250	-581.03241374636	-3261.15569993949	11643.29675347900	-1014.21445139982	-1978.42947612405	13168.58003723680	-1014.79221669149	-1911.75938507308	13216.88467672390	-575.78795199499	-3194.10528079754	
55	11702.15634053100	-581.03242361338	-3261.15567788949	11643.29676269940	-1014.21444406259	-1978.42944824934	13168.58004561020	-1014.79214828761	-1911.75933729249	13216.88468454130	-575.78790120513	-3194.10523906796	
56	11702.15634975910	-581.03243384579	-3261.15565502292	11643.29677226130	-1014.21443645363	-1978.42941934235	13168.58005429380	-1014.79207735053	-1911.75928774246	13216.88469264820	-575.78784853437	-3194.10519579303	
57	11702.15635932270	-581.03244445025	-3261.15563132494	11643.29678217080	-1014.21442856801	-1978.42938938431	13168.58006329300	-1014.79200383419	-1911.75923639081	13216.88470104980	-575.78779394851	-3194.10515094464	
58	11702.15636922770	-581.03245543340	-3261.15560678070	11643.29679243410	-1014.21442040079	-1978.42935835647	13168.58007261360	-1014.79192769254	-1911.75918320537	13216.88470975140	-575.78773741335	-3194.10510449469	
59	11702.15637948030	-581.03246680187	-3261.15558137535	11643.29680305750	-1014.21441194701	-1978.42932624005	13168.58008226110	-1014.79184887952	-1911.75912815397	13216.88471875830	-575.78767889470	-3194.10505641510	
60	11702.15639008630	-581.03247856232	-3261.15555509404	11643.29681404720	-1014.21440320175	-1978.42929301628	13168.58009224130	-1014.79176734906	-1911.75907120445	13216.88472807570	-575.78761835835	-3194.10500667776	
61	11702.15640105180	-581.03249072137	-3261.15552792194	11643.29682540930	-1014.21439416006	-1978.42925866639	13168.58010255970	-1014.79168305510	-1911.75901232462	13216.88473770890	-575.78755577011	-3194.10495525457	
62	11702.15641238280	-581.03250328569	-3261.15549984419	11643.29683715010	-1014.21438481700	-1978.42922317163	13168.58011322200	-1014.79159595160	-1911.75895148232	13216.88474766310	-575.78749109577	-3194.10490211745	
63	11702.15642408520	-581.03251626190	-3261.15547084594	11643.29684927580	-1014.21437516762	-1978.42918651321	13168.58012423380	-1014.79150599249	-1911.75888864538	13216.88475794360	-575.78742430114	-3194.10484723829	
64	11702.15643616500	-581.03252965666	-3261.15544091236	11643.29686179260	-1014.21436520700	-1978.42914867237	13168.58013560080	-1014.79141313171	-1911.75882378163	13216.88476855570	-575.78735535202	-3194.10479058900	
65	11702.15644862820	-581.03254347660	-3261.15541002860	11643.29687470660	-1014.21435493018	-1978.42910963035	13168.58014732850	-1014.79131732320	-1911.75875685889	13216.88477950470	-575.78728421421	-3194.10473214147	
66	11702.15646148090	-581.03255772838	-3261.15537817981	11643.29688802420	-1014.21434433222	-1978.42906936837	13168.58015942270	-1014.79121852090	-1911.75868784500	13216.88479079570	-575.78721085351	-3194.10467186763	
67	11702.15647472890	-581.03257241862	-3261.15534535114	11643.29690175140	-1014.21433340819	-1978.42902786767	13168.58017188890	-1014.79111667876	-1911.75861670778	13216.88480243400	-575.78713523572	-3194.10460973936	
68	11702.15648837840	-581.03258755397	-3261.15531152775	11643.29691589460	-1014.21432215314	-1978.42898510949	13168.58018473280	-1014.79101175071	-1911.75854341507	13216.88481442500	-575.78705732665	-3194.10454572857	
69	11702.15650243520	-581.03260314109	-3261.15527669480	11643.29693045980	-1014.21431056213	-1978.42894107504	13168.58019796000	-1014.79090369069	-1911.75846793469	13216.88482677380	-575.78697709209	-3194.10447980717	
70	11702.15651690530	-581.03261918660	-3261.15524083743	11643.29694545340	-1014.21429863022	-1978.42889574557	13168.58021157610	-1014.79079245265	-1911.75839023448	13216.88483948570	-575.78689449784	-3194.10441194705	
71	11702.15653179480	-581.03263569715	-3261.15520394081	11643.29696088150	-1014.21428635246	-1978.42884910232	13168.58022558690	-1014.79067799053	-1911.75831028226	13216.88485256600	-575.78680950970	-3194.10434212013	
72	11702.15654710970	-581.03265267939	-3261.15516599008	11643.29697675020	-1014.21427372392	-1978.42880112650	13168.58023999790	-1014.79056025827	-1911.75822804586	13216.88486602000	-575.78672209349	-3194.10427029831	
73	11702.15656285580	-581.03267013995	-3261.15512697041	11643.29699306600	-1014.21426073966	-1978.42875179935	13168.58025481470	-1014.79043920980	-1911.75814349311	13216.88487985280	-575.78663221498	-3194.10419645349	
74	11702.15657903930	-581.03268808548	-3261.15508686694	11643.29700983480	-1014.21424739473	-1978.42870110212	13168.58027004300	-1014.79031479908	-1911.75805659185	13216.88489406980	-575.78653983999	-3194.10412055757	
75	11702.15659566610	-581.03270652262	-3261.15504566484	11643.29702706300	-1014.21423368418	-1978.42864901602	13168.58028568840	-1014.79018698003	-1911.75796730990	13216.88490867620	-575.78644493432	-3194.10404258247	
76	11702.15661274210	-581.03272545801	-3261.15500334925	11643.29704475670	-1014.21421960309	-1978.42859552230	13168.58030175650	-1014.79005570660	-1911.75787561510	13216.88492367730	-575.78634746377	-3194.10396250008	
77	11702.15663027340	-581.03274489830	-3261.15495990533	11643.29706292210	-1014.21420514650	-1978.42854060218	13168.58031825310	-1014.78992093272	-1911.75778147527	13216.88493907830	-575.78624739413	-3194.10388028230	
78	11702.15664826600	-581.03276485013	-3261.15491531823	11643.29708156540	-1014.21419030948	-1978.42848423690	13168.58033518360	-1014.78978261235	-1911.75768485824	13216.88495488450	-575.78614469121	-3194.10379590105	
79	11702.15666672570	-581.03278532014	-3261.15486957312	11643.29710069290	-1014.21417508708	-1978.42842640769	13168.58035255380	-1014.78964069942	-1911.75758573185	13216.88497110110	-575.78603932081	-3194.10370932823	
80	11702.15668565870	-581.03280631496	-3261.15482265514	11643.29712031080	-1014.21415947436	-1978.42836709579	13168.58037036920	-1014.78949514787	-1911.75748406392	13216.88498773340	-575.78593124872	-3194.10362053574	
81	11702.15670507100	-581.03282784125	-3261.15477454946	11643.29714042510	-1014.21414346637	-1978.42830628243	13168.58038863560	-1014.78934591163	-1911.75737982228	13216.88500478670	-575.78582044075	-3194.10352949549	
82	11702.15672496840	-581.03284990565	-3261.15472524122	11643.29716104220	-1014.21412705819	-1978.42824394884	13168.58040735840	-1014.78919294466	-1911.75727297478	13216.88502226610	-575.78570686270	-3194.10343617938	
83	11702.15674535690	-581.03287251479	-3261.15467471558	11643.29718216830	-1014.21411024485	-1978.42818007625	13168.58042654350	-1014.78903620089	-1911.75716348922	13216.88504017710	-575.78559048037	-3194.10334055932	
84	11702.15676624270	-581.03289567532	-3261.15462295770	11643.29720380950	-1014.21409302143	-1978.42811464591	13168.58044619630	-1014.78887563425	-1911.75705133346	13216.88505852470	-575.78547125955	-3194.10324260721	
85	11702.15678763150	-581.03291939387	-3261.15456995274	11643.29722597200	-1014.21407538297	-1978.42804763903	13168.58046632250	-1014.78871119869	-1911.75693647531	13216.88507731430	-575.78534916605	-3194.10314229496	
86	11702.15680952950	-581.03294367710	-3261.15451568584	11643.29724866210	-1014.21405732454	-1978.42797903687	13168.58048692780	-1014.78854284815	-1911.75681888262	13216.88509655120	-575.78522416566	-3194.10303959447	
87	11702.15683194270	-581.03296853165	-3261.15446014216	11643.29727188590	-1014.21403884120	-1978.42790882064	13168.58050801770	-1014.78837053657	-1911.75669852320	13216.88511624050	-575.78509622419	-3194.10293447764	
88	11702.15685487690	-581.03299396414	-3261.15440330687	11643.29729564960	-1014.21401992799	-1978.42783697159	13168.58052959800	-1014.78819421789	-1911.75657536490	13216.88513638750	-575.78496530744	-3194.10282691640	
89	11702.15687833810	-581.03301998123	-3261.15434516511	11643.29731995950	-1014.21400057998	-1978.42776347094	13168.58055167410	-1014.78801384604	-1911.75644937554	13216.88515699760	-575.78483138120	-3194.10271688262	
90	11702.15690233250	-581.03304658956	-3261.15428570204	11643.29734482170	-1014.21398079223	-1978.42768829994	13168.58057425190	-1014.78782937496	-1911.75632052295	13216.88517807590	-575.78469441127	-3194.10260434824	
91	11702.15692686580	-581.03307379576	-3261.15422490282	11643.29737024250	-1014.21396055979	-1978.42761143982	13168.58059733680	-1014.78764075861	-1911.75618877497	13216.88519962760	-575.78455436345	-3194.10248928514	
92	11702.15695194420	-581.03310160648	-3261.15416275260	11643.29739622800	-1014.21393987771	-1978.42753287181	13168.58062093450	-1014.78744795090	-1911.75605409943	13216.88522165820	-575.78441120355	-3194.10237166524	
93	11702.15697757360	-581.03313002837	-3261.15409923654	11643.29742278440	-1014.21391874106	-1978.42745257714	13168.58064505060	-1014.78725090579	-1911.75591646416	13216.88524417270	-575.78426489735	-3194.10225146045	
94	11702.15700376000	-581.03315906805	-3261.15403433980	11643.29744991790	-1014.21389714489	-1978.42737053705	13168.58066969080	-1014.78704957721	-1911.75577583699	13216.88526717640	-575.78411541067	-3194.10212864266	
95	11702.15703050930	-581.03318873217	-3261.15396804753	11643.29747763480	-1014.21387508426	-1978.42728673278	13168.58069486070	-1014.78684391910	-1911.75563218576	13216.88529067470	-575.78396270929	-3194.10200318378	
96	11702.15705782760	-581.03321902737	-3261.15390034489	11643.29750594120	-1014.21385255422	-1978.42720114556	13168.58072056590	-1014.78663388539	-1911.75548547829	13216.88531467270	-575.78380675902	-3194.10187505573	
97	11702.15708572080	-581.03324996029	-3261.15383121704	11643.29753484330	-1014.21382954984	-1978.42711375662	13168.58074681200	-1014.78641943003	-1911.75533568242	13216.88533917570	-575.78364752565	-3194.10174423040	
98	11702.15711419490	-581.03328153758	-3261.15376064913	11643.29756434730	-1014.21380606616	-1978.42702454720	13168.58077360470	-1014.78620050696	-1911.75518276598	13216.88536418900	-575.78348497499	-3194.10161067971	
99	11702.15714325590	-581.03331376587	-3261.15368862632	11643.29759445950	-1014.21378209825	-1978.42693349854	13168.58080094950	-1014.78597707012	-1911.75502669681	13216.88538971770	-575.78331907283	-3194.10147437556	
100	11702.15717290980	-581.03334665180	-3261.15361513377	11643.29762518590	-1014.21375764115	-1978.42684059187	13168.58082885220	-1014.78574907343	-1911.75486744273	13216.88541576730	-575.78314978497	-3194.10133528986	
101	11702.15720316240	-581.03338020201	-3261.15354015662	11643.29765653280	-1014.21373268993	-1978.42674580842	13168.58085731830	-1014.78551647084	-1911.75470497158	13216.88544234280	-575.78297707721	-3194.10119339451	
102	11702.15723401990	-581.03341442314	-3261.15346368005	11643.29768850640	-1014.21370723964	-1978.42664912944	13168.58088635340	-1014.78527921629	-1911.75453925120	13216.88546944950	-575.78280091534	-3194.10104866143	
103	11702.15726548820	-581.03344932184	-3261.15338568921	11643.29772111300	-1014.21368128534	-1978.42655053615	13168.58091596320	-1014.78503726372	-1911.75437024941	13216.88549709270	-575.78262126517	-3194.10090106251	
104	11702.15729757330	-581.03348490474	-3261.15330616926	11643.29775435850	-1014.21365482207	-1978.42645000979	13168.58094615320	-1014.78479056706	-1911.75419793405	13216.88552527770	-575.78243809248	-3194.10075056967	
105	11702.15733028110	-581.03352117848	-3261.15322510535	11643.29778824940	-1014.21362784491	-1978.42634753160	13168.58097692920	-1014.78453908025	-1911.75402227295	13216.88555400970	-575.78225136309	-3194.10059715482	
106	11702.15736361770	-581.03355814970	-3261.15314248264	11643.29782279170	-1014.21360034890	-1978.42624308282	13168.58100829670	-1014.78428275722	-1911.75384323395	13216.88558329380	-575.78206104278	-3194.10044078986	
107	11702.15739758890	-581.03359582504	-3261.15305828629	11643.29785799170	-1014.21357232910	-1978.42613664467	13168.58104026140	-1014.78402155192	-1911.75366078489	13216.88561313550	-575.78186709736	-3194.10028144670	
108	11702.15743220080	-581.03363421113	-3261.15297250145	11643.29789385550	-1014.21354378056	-1978.42602819841	13168.58107282880	-1014.78375541829	-1911.75347489358	13216.88564353990	-575.78166949261	-3194.10011909725	
109	11702.15746745930	-581.03367331463	-3261.15288511329	11643.29793038930	-1014.21351469833	-1978.42591772525	13168.58110600460	-1014.78348431025	-1911.75328552788	13216.88567451220	-575.78146819435	-3194.09995371341	
110	11702.15750337050	-581.03371314216	-3261.15279610697	11643.29796759940	-1014.21348507748	-1978.42580520645	13168.58113979440	-1014.78320818175	-1911.75309265561	13216.88570605780	-575.78126316836	-3194.09978526710	
111	11702.15753994030	-581.03375370037	-3261.15270546764	11643.29800549190	-1014.21345491306	-1978.42569062324	13168.58117420380	-1014.78292698672	-1911.75289624461	13216.88573818180	-575.78105438044	-3194.09961373023	
112	11702.15757717460	-581.03379499590	-3261.15261318046	11643.29804407300	-1014.21342420012	-1978.42557395685	13168.58120923840	-1014.78264067910	-1911.75269626271	13216.88577088950	-575.78084179638	-3194.09943907469	
113	11702.15761507950	-581.03383703537	-3261.15251923059	11643.29808334890	-1014.21339293372	-1978.42545518852	13168.58124490390	-1014.78234921282	-1911.75249267774	13216.88580418610	-575.78062538199	-3194.09926127241	
114	11702.15765366090	-581.03387982544	-3261.15242360318	11643.29812332580	-1014.21336110890	-1978.42533429948	13168.58128120580	-1014.78205254183	-1911.75228545756	13216.88583807690	-575.78040510307	-3194.09908029529	
115	11702.15769292480	-581.03392337274	-3261.15232628341	11643.29816400980	-1014.21332872073	-1978.42521127099	13168.58131814990	-1014.78175062005	-1911.75207456998	13216.88587256710	-575.78018092539	-3194.09889611524	
116	11702.15773287710	-581.03396768391	-3261.15222725642	11643.29820540720	-1014.21329576426	-1978.42508608426	13168.58135574160	-1014.78144340143	-1911.75185998284	13216.88590766200	-575.77995281478	-3194.09870870418	
117	11702.15777352390	-581.03401276558	-3261.15212650738	11643.29824752420	-1014.21326223454	-1978.42495872055	13168.58139398660	-1014.78113083989	-1911.75164166398	13216.88594336680	-575.77972073701	-3194.09851803400	
118	11702.15781487110	-581.03405862439	-3261.15202402144	11643.29829036680	-1014.21322812663	-1978.42482916109	13168.58143289050	-1014.78081288938	-1911.75141958124	13216.88597968670	-575.77948465788	-3194.09832407662	
119	11702.15785692460	-581.03410526699	-3261.15191978377	11643.29833394140	-1014.21319343558	-1978.42469738711	13168.58147245900	-1014.78048950383	-1911.75119370246	13216.88601662700	-575.77924454319	-3194.09812680395	
120	11702.15789969050	-581.03415270000	-3261.15181377953	11643.29837825410	-1014.21315815643	-1978.42456337987	13168.58151269760	-1014.78016063718	-1911.75096399546	13216.88605419290	-575.77900035874	-3194.09792618790	
121	11702.15794317460	-581.03420093007	-3261.15170599387	11643.29842331110	-1014.21312228426	-1978.42442712058	13168.58155361190	-1014.77982624335	-1911.75073042808	13216.88609238960	-575.77875207032	-3194.09772220038	
122	11702.15798738310	-581.03424996383	-3261.15159641196	11643.29846911850	-1014.21308581410	-1978.42428859050	13168.58159520760	-1014.77948627629	-1911.75049296817	13216.88613122240	-575.77849964372	-3194.09751481330	
123	11702.15803232180	-581.03429980792	-3261.15148501895	11643.29851568260	-1014.21304874101	-1978.42414777086	13168.58163749030	-1014.77914068993	-1911.75025158355	13216.88617069660	-575.77824304474	-3194.09730399858	
124	11702.15807799660	-581.03435046898	-3261.15137180001	11643.29856300950	-1014.21301106005	-1978.42400464290	13168.58168046550	-1014.77878943821	-1911.75000624207	13216.88621081730	-575.77798223918	-3194.09708972812	
125	11702.15812441370	-581.03440195364	-3261.15125674030	11643.29861110540	-1014.21297276626	-1978.42385918785	13168.58172413900	-1014.77843247505	-1911.74975691156	13216.88625158980	-575.77771719283	-3194.09687197383	
126	11702.15817157890	-581.03445426854	-3261.15113982498	11643.29865997650	-1014.21293385470	-1978.42371138697	13168.58176851620	-1014.77806975440	-1911.74950355987	13216.88629301930	-575.77744787148	-3194.09665070763	
127	11702.15821949820	-581.03450742032	-3261.15102103921	11643.29870962900	-1014.21289432042	-1978.42356122149	13168.58181360280	-1014.77770123018	-1911.74924615482	13216.88633511110	-575.77717424092	-3194.09642590143	
128	11702.15826817750	-581.03456141561	-3261.15090036814	11643.29876006910	-1014.21285415847	-1978.42340867265	13168.58185940440	-1014.77732685633	-1911.74898466426	13216.88637787040	-575.77689626696	-3194.09619752713	
129	11702.15831762290	-581.03461626104	-3261.15077779696	11643.29881130280	-1014.21281336391	-1978.42325372168	13168.58190592660	-1014.77694658679	-1911.74871905602	13216.88642130230	-575.77661391539	-3194.09596555667	
130	11702.15836784030	-581.03467196326	-3261.15065331080	11643.29886333650	-1014.21277193178	-1978.42309634984	13168.58195317510	-1014.77656037549	-1911.74844929795	13216.88646541230	-575.77632715199	-3194.09572996193	
131	11702.15841883560	-581.03472852890	-3261.15052689485	11643.29891617630	-1014.21272985714	-1978.42293653835	13168.58200115530	-1014.77616817635	-1911.74817535788	13216.88651020540	-575.77603594256	-3194.09549071485	
132	11702.15847061490	-581.03478596459	-3261.15039853425	11643.29896982830	-1014.21268713504	-1978.42277426846	13168.58204987300	-1014.77576994332	-1911.74789720366	13216.88655568690	-575.77574025290	-3194.09524778732	
